config_name,model,cell,task,repetition,trajectory_path,report_path,exit_status,evaluation_status,evaluation_error,resolved_present,resolved,model_responses,tool_calls,submission_present,category,origin,measurement_status,measurable,outcome,tokens,api_calls,wall_seconds
main-run-qwen,qwen3.6-27b-t06,no_plan,ansible_ansible-85709,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/ansible_ansible-85709/ansible_ansible-85709.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/ansible_ansible-85709/report.json,Submitted,completed,,True,True,44,43,True,solved,agent,measurable,True,1,935801,43,913.29
main-run-qwen,qwen3.6-27b-t06,no_plan,ansible_ansible-85709,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/ansible_ansible-85709/ansible_ansible-85709.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/ansible_ansible-85709/report.json,Submitted,completed,,True,False,30,29,True,failed_patch,agent,measurable,True,0,562023,28,627.25
main-run-qwen,qwen3.6-27b-t06,no_plan,ansible_ansible-85728,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/ansible_ansible-85728/ansible_ansible-85728.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/ansible_ansible-85728/report.json,Submitted,completed,,True,True,30,29,True,solved,agent,measurable,True,1,226762,29,665.47
main-run-qwen,qwen3.6-27b-t06,no_plan,ansible_ansible-85728,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/ansible_ansible-85728/ansible_ansible-85728.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/ansible_ansible-85728/report.json,Submitted,completed,,True,True,24,23,True,solved,agent,measurable,True,1,128657,23,550.61
main-run-qwen,qwen3.6-27b-t06,no_plan,ansible_ansible-85930,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/ansible_ansible-85930/ansible_ansible-85930.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/ansible_ansible-85930/report.json,Submitted,completed,,True,True,61,60,True,solved,agent,measurable,True,1,2312867,59,700.76
main-run-qwen,qwen3.6-27b-t06,no_plan,ansible_ansible-85930,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/ansible_ansible-85930/ansible_ansible-85930.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/ansible_ansible-85930/report.json,Submitted,completed,,True,True,59,58,True,solved,agent,measurable,True,1,2186225,58,1016.41
main-run-qwen,qwen3.6-27b-t06,no_plan,ansible_ansible-86047,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/ansible_ansible-86047/ansible_ansible-86047.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/ansible_ansible-86047/report.json,Submitted,completed,,True,True,23,22,True,solved,agent,measurable,True,1,223228,22,356.73
main-run-qwen,qwen3.6-27b-t06,no_plan,ansible_ansible-86047,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/ansible_ansible-86047/ansible_ansible-86047.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/ansible_ansible-86047/report.json,Submitted,completed,,True,True,22,21,True,solved,agent,measurable,True,1,224328,21,569.65
main-run-qwen,qwen3.6-27b-t06,no_plan,getzep_graphiti-829,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/getzep_graphiti-829/getzep_graphiti-829.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/getzep_graphiti-829/report.json,Submitted,completed,,True,True,20,19,True,solved,agent,measurable,True,1,306933,18,614.35
main-run-qwen,qwen3.6-27b-t06,no_plan,getzep_graphiti-829,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/getzep_graphiti-829/getzep_graphiti-829.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/getzep_graphiti-829/report.json,Submitted,completed,,True,True,26,25,True,solved,agent,measurable,True,1,441111,25,670.09
main-run-qwen,qwen3.6-27b-t06,no_plan,getzep_graphiti-843,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/getzep_graphiti-843/getzep_graphiti-843.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/getzep_graphiti-843/report.json,Submitted,completed,,True,True,11,10,True,solved,agent,measurable,True,1,44001,9,268.42
main-run-qwen,qwen3.6-27b-t06,no_plan,getzep_graphiti-843,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/getzep_graphiti-843/getzep_graphiti-843.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/getzep_graphiti-843/report.json,Submitted,completed,,True,True,10,9,True,solved,agent,measurable,True,1,35767,9,240.47
main-run-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41359,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41359/huggingface_transformers-41359.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41359/report.json,Submitted,completed,,True,True,23,23,True,solved,agent,measurable,True,1,110356,22,272.29
main-run-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41359,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41359/huggingface_transformers-41359.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41359/report.json,Submitted,completed,,True,True,31,34,True,solved,agent,measurable,True,1,276884,30,331.24
main-run-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,53,52,True,solved,agent,measurable,True,1,724223,52,666.28
main-run-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,98,97,True,solved,agent,measurable,True,1,1721179,97,1223.14
main-run-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41661,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41661/huggingface_transformers-41661.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41661/report.json,Submitted,completed,,True,True,36,35,True,solved,agent,measurable,True,1,862101,35,1005.89
main-run-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41661,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41661/huggingface_transformers-41661.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41661/report.json,Submitted,completed,,True,True,56,55,True,solved,agent,measurable,True,1,1629190,55,1220.18
main-run-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41750,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41750/huggingface_transformers-41750.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41750/report.json,ExecutionFailed,completed,,True,False,48,48,False,timeout,agent,measurable,True,0,2792035,48,1595.62
main-run-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41750,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41750/huggingface_transformers-41750.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41750/report.json,ExecutionFailed,completed,,True,False,69,69,False,timeout,agent,measurable,True,0,3283684,69,1632.18
main-run-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41757,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41757/huggingface_transformers-41757.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41757/report.json,Submitted,completed,,True,True,29,28,True,solved,agent,measurable,True,1,908796,28,933.69
main-run-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41757,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41757/huggingface_transformers-41757.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41757/report.json,Submitted,completed,,True,True,26,25,True,solved,agent,measurable,True,1,260969,25,893.51
main-run-qwen,qwen3.6-27b-t06,no_plan,jlowin_fastmcp-2674,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/jlowin_fastmcp-2674/jlowin_fastmcp-2674.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/jlowin_fastmcp-2674/report.json,Submitted,completed,,True,True,36,35,True,solved,agent,measurable,True,1,632484,35,632.6
main-run-qwen,qwen3.6-27b-t06,no_plan,jlowin_fastmcp-2674,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/jlowin_fastmcp-2674/jlowin_fastmcp-2674.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/jlowin_fastmcp-2674/report.json,Submitted,completed,,True,True,41,40,True,solved,agent,measurable,True,1,916265,40,609.94
main-run-qwen,qwen3.6-27b-t06,no_plan,jlowin_fastmcp-2749,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/jlowin_fastmcp-2749/jlowin_fastmcp-2749.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/jlowin_fastmcp-2749/report.json,ExecutionFailed,completed,,True,False,65,64,False,timeout,agent,measurable,True,0,2869602,65,1349.58
main-run-qwen,qwen3.6-27b-t06,no_plan,jlowin_fastmcp-2749,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/jlowin_fastmcp-2749/jlowin_fastmcp-2749.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/jlowin_fastmcp-2749/report.json,ExecutionFailed,completed,,True,False,96,96,False,timeout,agent,measurable,True,0,5008117,95,1351.62
main-run-qwen,qwen3.6-27b-t06,no_plan,jlowin_fastmcp-2768,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/jlowin_fastmcp-2768/jlowin_fastmcp-2768.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/jlowin_fastmcp-2768/report.json,Submitted,completed,,True,False,31,30,True,failed_patch,agent,measurable,True,0,658872,30,453.17
main-run-qwen,qwen3.6-27b-t06,no_plan,jlowin_fastmcp-2768,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/jlowin_fastmcp-2768/jlowin_fastmcp-2768.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/jlowin_fastmcp-2768/report.json,Submitted,completed,,True,True,27,26,True,solved,agent,measurable,True,1,572422,25,443.15
main-run-qwen,qwen3.6-27b-t06,no_plan,jlowin_fastmcp-2776,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/jlowin_fastmcp-2776/jlowin_fastmcp-2776.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/jlowin_fastmcp-2776/report.json,Submitted,completed,,True,True,12,11,True,solved,agent,measurable,True,1,74805,11,199.0
main-run-qwen,qwen3.6-27b-t06,no_plan,jlowin_fastmcp-2776,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/jlowin_fastmcp-2776/jlowin_fastmcp-2776.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/jlowin_fastmcp-2776/report.json,Submitted,completed,,True,False,17,15,True,failed_patch,agent,measurable,True,0,77706,16,576.08
main-run-qwen,qwen3.6-27b-t06,no_plan,jlowin_fastmcp-2800,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/jlowin_fastmcp-2800/jlowin_fastmcp-2800.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/jlowin_fastmcp-2800/report.json,Submitted,completed,,True,False,35,34,True,failed_patch,agent,measurable,True,0,717397,34,780.09
main-run-qwen,qwen3.6-27b-t06,no_plan,jlowin_fastmcp-2800,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/jlowin_fastmcp-2800/jlowin_fastmcp-2800.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/jlowin_fastmcp-2800/report.json,Submitted,completed,,True,False,17,15,True,failed_patch,agent,measurable,True,0,203438,16,706.25
main-run-qwen,qwen3.6-27b-t06,no_plan,openai_openai-agents-python-1745,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/openai_openai-agents-python-1745/openai_openai-agents-python-1745.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/openai_openai-agents-python-1745/report.json,ExecutionFailed,completed,,True,False,61,61,False,timeout,agent,measurable,True,0,3044607,61,1353.74
main-run-qwen,qwen3.6-27b-t06,no_plan,openai_openai-agents-python-1745,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/openai_openai-agents-python-1745/openai_openai-agents-python-1745.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/openai_openai-agents-python-1745/report.json,ExecutionFailed,completed,,True,False,46,46,False,timeout,agent,measurable,True,0,1896149,46,1352.86
main-run-qwen,qwen3.6-27b-t06,no_plan,openai_openai-agents-python-1752,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/openai_openai-agents-python-1752/openai_openai-agents-python-1752.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/openai_openai-agents-python-1752/report.json,Submitted,completed,,True,True,42,41,True,solved,agent,measurable,True,1,1170397,40,463.87
main-run-qwen,qwen3.6-27b-t06,no_plan,openai_openai-agents-python-1752,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/openai_openai-agents-python-1752/openai_openai-agents-python-1752.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/openai_openai-agents-python-1752/report.json,Submitted,completed,,True,True,44,43,True,solved,agent,measurable,True,1,982938,43,542.8
main-run-qwen,qwen3.6-27b-t06,no_plan,openai_openai-agents-python-1753,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/openai_openai-agents-python-1753/openai_openai-agents-python-1753.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/openai_openai-agents-python-1753/report.json,Submitted,completed,,True,True,27,26,True,solved,agent,measurable,True,1,434966,26,369.05
main-run-qwen,qwen3.6-27b-t06,no_plan,openai_openai-agents-python-1753,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/openai_openai-agents-python-1753/openai_openai-agents-python-1753.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/openai_openai-agents-python-1753/report.json,Submitted,completed,,True,True,39,38,True,solved,agent,measurable,True,1,738909,38,663.3
main-run-qwen,qwen3.6-27b-t06,no_plan,openai_openai-agents-python-1757,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/openai_openai-agents-python-1757/openai_openai-agents-python-1757.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/openai_openai-agents-python-1757/report.json,Submitted,completed,,True,True,21,20,True,solved,agent,measurable,True,1,211930,20,278.01
main-run-qwen,qwen3.6-27b-t06,no_plan,openai_openai-agents-python-1757,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/openai_openai-agents-python-1757/openai_openai-agents-python-1757.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/openai_openai-agents-python-1757/report.json,Submitted,completed,,True,True,39,38,True,solved,agent,measurable,True,1,674218,38,422.34
main-run-qwen,qwen3.6-27b-t06,no_plan,openai_openai-agents-python-1779,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/openai_openai-agents-python-1779/openai_openai-agents-python-1779.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/openai_openai-agents-python-1779/report.json,Submitted,completed,,True,True,33,32,True,solved,agent,measurable,True,1,659423,32,554.13
main-run-qwen,qwen3.6-27b-t06,no_plan,openai_openai-agents-python-1779,run_1,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/openai_openai-agents-python-1779/openai_openai-agents-python-1779.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/openai_openai-agents-python-1779/report.json,Submitted,completed,,True,False,17,16,True,failed_patch,agent,measurable,True,0,227786,16,279.17
main-run-qwen,qwen3.6-27b-t06,no_plan,openai_openai-agents-python-1798,run_0,experiments/2026-08-25_01-hauptrun-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/openai_openai-agents-python-1798/openai_openai-agents-python-1798.traj.json,experiments/2026-08-25_01-hauptrun-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/openai_openai-agents-python-1798/report.json,ExecutionFailed,completed,,True,False,41,41,False,timeout,agent,measurable,True,0,1360125,41,1352.26
